x	y	hex_location	travel_regions	connected_regions	landmass	terrain	feature	natural_wonder_order	continent	number_of_units	resource	resource_boolean	improvement	improvement_owner	road	appeal	river_e	river_se	river_sw	river_count	river_map	cliff_map	flags1	flags2	flags3	flags4	flags5	flags6	flags7	buffer1	buffer1_flag	buffer2	city_1	city_2	district	owner	world_wonder	tile_length
9	12	1156800	5	0	16777216	16777216	83887104	1024	4294967295	28	16784640	512	4294967040	-1	-22288	-23623	-1	-1	-1	255	0	0	81	146	63	41	0	255	255	"ffff0000ffffffffffffff0400ffffff0000000020000000"	32	""	""	""	""	""	""	79
10	12	1156879	131072	65539	524290	1688076297	4294960846	65535	2454781952	63	4294901801	65535	4294901760	-1	-1	-1	1	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
11	12	1156934	131072	65539	524290	3325034505	4294935527	65535	2454781952	63	4293656873	8672	4294901761	-1	-1	-1	3	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
12	12	1156989	131072	65539	524290	3325034505	155485159	2594	2454781952	63	1272250409	27343	4294901761	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	1	0	""	""	""	""	""	""	""	""	55
13	12	1157044	65536	3003449344	667541	0	1280	0	0	19	16782336	512	4294967040	-1	-19405	24451	-1	-1	-1	255	0	0	81	146	63	41	0	255	255	"ffff0000ffffffffffffff0000ffffff0000000020000000"	32	""	""	""	""	""	""	79
14	12	1157123	131072	65539	65538	208666626	1203859101	23728	2454781952	63	4294901801	65535	4294901760	-1	-1	-1	5	0	-1	255	255	0	0	0	0	0	0	1	0	""	""	""	""	""	""	""	""	55
15	12	1157178	65536	3003449344	667541	0	1280	0	0	2	16777984	512	33554688	0	3184	28317	-46	97	-112	119	0	0	212	210	66	194	0	255	255	"ffff0000ffffffffffffff0000ffffff0000000000000100"	0	"00000100000005b3952f0a000000000000050000"	0	131072	65539	2	33554688	116
16	12	1157294	3888525312	921475459	3556769969	12731090	4294967295	0	4294967295	255	4294901759	65283	197375	64	0	1	0	0	1	0	0	0	5	179	149	47	10	0	0	"000000000500000000000000000200030001000200010002"	0	""	""	""	""	""	""	79
17	12	1157373	3867565568	46047739	3556769927	12731090	2466533433	1	4294967295	255	65535	511	1835778	-96	0	1	0	0	1	0	0	0	5	179	149	47	10	0	0	"000000000500000000000000000200030001000200010002"	0	""	""	""	""	""	""	79
18	12	1157452	3462700544	4294967270	3556770047	12731090	4294967295	0	4294967295	255	65535	65535	524546	32	0	0	0	0	2	0	3	0	1	0	2	0	1	0	2	""	""	""	""	""	""	""	""	55
19	12	1157507	1093972736	4294967225	3556770047	12731090	4294967295	0	4294967295	255	65535	65535	255	0	0	0	0	0	2	0	3	0	1	0	2	0	1	0	2	""	""	""	""	""	""	""	""	55
20	12	1157562	3462700544	4294967270	3556770047	12731090	367326199	1	4294967295	255	65535	65535	255	0	0	0	0	0	2	0	3	0	1	0	2	0	12	0	13	""	""	""	""	""	""	""	""	55
21	12	1157617	3867565568	571032827	3556769802	12731090	4294967295	0	4294967295	255	65535	65535	255	0	0	1	0	0	1	0	0	0	5	179	149	47	10	0	0	"0000000005000000000000000002000300010002000c000d"	0	""	""	""	""	""	""	79
22	12	1157696	3462700544	4294967270	3556770047	12731090	4294967295	0	4294967295	255	65535	65535	255	0	0	0	0	0	30	0	31	0	5	0	6	0	255	255	255	""	""	""	""	""	""	""	""	55
23	12	1157751	1887048191	4294967114	3556770047	12731090	4294967295	0	4294967295	255	65535	65535	255	0	0	0	0	0	2	0	3	0	1	0	2	0	13	0	14	""	""	""	""	""	""	""	""	55
24	12	1157806	3867565568	4294967291	3556770047	12731090	934194841	1	4294967295	255	65535	65535	255	0	0	0	0	0	2	0	3	0	1	0	2	0	13	0	14	""	""	""	""	""	""	""	""	55
25	12	1157861	3462700544	4294967270	3556770047	12731090	4294967295	0	4294967295	255	65535	65535	255	0	0	0	0	0	2	0	3	0	1	0	2	0	13	0	14	""	""	""	""	""	""	""	""	55
26	12	1157916	2634838016	4294967150	3556770047	12731090	4294967295	0	4294967295	255	65535	65535	255	0	0	0	0	0	2	0	3	0	1	0	2	0	5	0	6	""	""	""	""	""	""	""	""	55
27	12	1157971	3888525312	1431946115	3556769827	12731090	2790735626	1	4294967295	255	65535	65535	255	0	0	1	0	0	1	0	0	0	5	179	149	47	10	0	0	"000000000500000000000000000200030001000200050006"	0	""	""	""	""	""	""	79
28	12	1158050	3462700544	4294967270	3556770047	12731090	4294967295	0	4294967295	255	65535	65535	255	0	0	0	0	0	2	0	3	0	1	0	2	0	5	0	6	""	""	""	""	""	""	""	""	55
29	12	1158105	3462700544	4294967270	3556770047	12731090	4294967295	0	4294967295	255	131071	65535	255	0	0	0	0	0	2	0	3	0	1	0	2	0	5	0	6	""	""	""	""	""	""	""	""	55
30	12	1158160	3867565568	4294967291	3556770047	12731090	3823567475	1	4294967295	255	327679	65535	255	0	0	0	0	0	2	0	3	0	1	0	2	0	5	0	6	""	""	""	""	""	""	""	""	55
31	12	1158215	3462700544	571032806	3556769802	12731090	4294967295	0	4294967295	255	196607	65535	255	0	0	1	0	0	1	0	0	0	5	179	149	47	10	0	0	"000000000500000000000000000200030001000200050006"	0	""	""	""	""	""	""	79
32	12	1158294	3867565568	4294967291	3556770047	29508306	772802784	1	4294967295	255	327679	65535	255	0	0	0	0	0	2	0	3	0	1	0	2	0	5	0	6	""	""	""	""	""	""	""	""	55
33	12	1158349	3867565568	571032827	3556769802	12731090	4294967295	0	4294967295	255	131071	65535	255	0	0	1	0	0	1	0	0	0	5	179	149	47	10	0	0	"000000000500000000000000000200030001000200050006"	0	""	""	""	""	""	""	79
34	12	1158428	3867565568	4294967291	3556770047	29508306	4294967295	0	168372657	14	196607	65535	255	0	64	1	0	0	1	0	0	0	117	76	163	217	10	0	0	"000000000500000000000000000000010000000100ffffff"	0	""	4294905599	196607	65539	2	100664576	96
35	12	1158524	2634838016	4294967150	3556770047	12731090	4294967295	0	2176791945	14	131071	65535	255	0	64	1	0	0	1	0	0	0	117	76	163	217	10	0	0	"000000000500000000000000000000010000000100ffffff"	0	""	4294905599	196607	65539	2	100664576	96
36	12	1158620	3888525312	4294967171	3556770047	12731090	4294967295	0	4294967295	255	4294967295	65535	255	0	0	0	0	0	2	0	3	0	1	0	2	0	5	0	6	""	""	""	""	""	""	""	""	55
37	12	1158675	3888525312	4294967171	3556770047	12731090	1133948075	1	4294967295	255	4294967295	65535	255	0	0	0	0	0	13	0	14	0	0	0	1	0	255	255	255	""	""	""	""	""	""	""	""	55
38	12	1158730	1887048191	4294967114	4278190335	16777215	4294967295	0	4294967295	255	65535	65535	255	0	0	0	0	0	13	0	14	0	0	0	1	0	255	255	255	""	""	""	""	""	""	""	""	55
39	12	1158785	3372867071	4294967111	4278190335	16777215	4294967295	0	4294967295	255	65535	65535	255	0	0	0	0	0	13	0	14	0	0	0	1	0	255	255	255	""	""	""	""	""	""	""	""	55
40	12	1158840	1887048191	4294967114	4278190335	16777215	4294967295	0	4294967295	255	65535	65535	255	0	0	0	0	0	13	0	14	0	0	0	1	0	255	255	255	""	""	""	""	""	""	""	""	55
41	12	1158895	3372867071	4294967111	4278190335	16777215	4294967295	0	4294967295	255	65535	65535	255	0	0	0	0	0	13	0	14	0	0	0	1	0	255	255	255	""	""	""	""	""	""	""	""	55
42	12	1158950	3372867071	4294967111	4278190335	16777215	4294967295	0	4294967295	255	65535	65535	255	0	0	0	0	0	13	0	14	0	0	0	1	0	255	255	255	""	""	""	""	""	""	""	""	55
43	12	1159005	3372867071	4294967111	4278190335	16777215	4294967295	0	4294967295	255	65535	65535	255	0	0	0	0	0	13	0	14	0	0	0	1	0	255	255	255	""	""	""	""	""	""	""	""	55
44	12	1159060	3372867071	4294967111	4278190335	16777215	4294967295	0	4294967295	255	65535	65535	255	0	0	0	0	0	13	0	14	0	0	0	1	0	255	255	255	""	""	""	""	""	""	""	""	55
45	12	1159115	3372867071	4294967111	4278190335	16777215	4294967295	0	4294967295	255	65535	65535	255	0	0	0	0	0	13	0	14	0	0	0	1	0	255	255	255	""	""	""	""	""	""	""	""	55
46	12	1159170	3372867071	4294967111	4278190335	16777215	4294967295	0	4294967295	255	65535	65535	255	0	0	0	0	0	13	0	14	0	0	0	1	0	255	255	255	""	""	""	""	""	""	""	""	55
47	12	1159225	3372867071	4294967111	4278190335	16777215	4294967295	0	4294967295	255	65535	65535	255	0	0	0	0	0	13	0	14	0	0	0	1	0	255	255	255	""	""	""	""	""	""	""	""	55
48	12	1159280	3372867071	4294967111	4278190335	16777215	4294967295	0	4294967295	255	65535	65535	255	0	0	0	0	0	13	0	14	0	0	0	1	0	255	255	255	""	""	""	""	""	""	""	""	55
49	12	1159335	3372867071	4294967111	4278190335	16777215	4294967295	0	4294967295	255	65535	65535	255	0	0	0	0	0	13	0	14	0	0	0	1	0	255	255	255	""	""	""	""	""	""	""	""	55
50	12	1159390	3372867071	4294967111	4278190335	16777215	4294967295	0	4294967295	255	65535	65535	255	0	0	0	0	0	13	0	14	0	0	0	1	0	255	255	255	""	""	""	""	""	""	""	""	55
51	12	1159445	3372867071	4294967111	4278190335	16777215	4294967295	0	4294967295	255	65535	65535	255	0	0	0	0	0	13	0	14	0	0	0	1	0	255	255	255	""	""	""	""	""	""	""	""	55
52	12	1159500	3372867071	4294967111	4278190335	16777215	4294967295	0	4294967295	255	65535	65535	255	0	0	0	0	0	13	0	14	0	0	0	1	0	255	255	255	""	""	""	""	""	""	""	""	55
53	12	1159555	3372867071	4294967111	4278190335	16777215	4294967295	0	4294967295	255	65535	65535	255	0	0	0	0	0	13	0	14	0	0	0	1	0	255	255	255	""	""	""	""	""	""	""	""	55
54	12	1159610	3372867071	4294967111	4278190335	16777215	4294967295	0	4294967295	255	65535	65535	255	0	0	0	0	0	13	0	14	0	0	0	1	0	255	255	255	""	""	""	""	""	""	""	""	55
55	12	1159665	3372867071	4294967111	4278190335	16777215	4294967295	0	4294967295	255	65535	65535	255	0	0	0	0	0	13	0	14	0	0	0	1	0	255	255	255	""	""	""	""	""	""	""	""	55
56	12	1159720	3372867071	4294967111	4278190335	16777215	4294967295	0	4294967295	255	65535	65535	255	0	0	0	0	0	13	0	14	0	0	0	1	0	255	255	255	""	""	""	""	""	""	""	""	55
57	12	1159775	3372867071	4294967111	4278190335	16777215	4294967295	0	4294967295	255	65535	65535	255	0	0	0	0	0	13	0	14	0	0	0	1	0	255	255	255	""	""	""	""	""	""	""	""	55
58	12	1159830	3372867071	4294967111	4278190335	16777215	4294967295	0	4294967295	255	65535	65535	255	0	0	0	0	0	13	0	14	0	0	0	1	0	255	255	255	""	""	""	""	""	""	""	""	55
59	12	1159885	3372867071	4294967111	4278190335	16777215	4294967295	0	4294967295	255	65535	65535	255	0	0	0	0	0	13	0	14	0	0	0	1	0	255	255	255	""	""	""	""	""	""	""	""	55
60	12	1159940	3372867071	4294967111	4278190335	16777215	4294967295	0	4294967295	255	65535	65535	255	0	0	0	0	0	13	0	14	0	0	0	1	0	255	255	255	""	""	""	""	""	""	""	""	55
61	12	1159995	3372867071	4294967111	4278190335	16777215	4294967295	0	4294967295	255	65535	65535	255	0	0	0	0	0	13	0	14	0	0	0	1	0	255	255	255	""	""	""	""	""	""	""	""	55
62	12	1160050	3372867071	4294967111	4278190335	16777215	4294967295	0	4294967295	255	65535	65535	255	0	0	0	0	0	13	0	14	0	0	0	1	0	255	255	255	""	""	""	""	""	""	""	""	55
63	12	1160105	1887048191	4294967114	4278190335	16777215	4294967295	0	4294967295	255	65535	65535	255	0	0	0	0	0	13	0	14	0	0	0	1	0	255	255	255	""	""	""	""	""	""	""	""	55
64	12	1160160	1887048191	334747466	4278190315	16777215	4294967295	0	4294967295	255	65535	65535	255	0	0	1	0	0	1	0	0	0	5	179	149	47	10	0	0	"000000000500000000000000000200030001000200000001"	0	""	""	""	""	""	""	79
65	12	1160239	3888525312	571032707	989855754	2194772	4294967295	0	4294967295	255	327679	65535	255	0	0	1	0	0	1	0	0	0	5	179	149	47	10	0	0	"000000000500000000000000000200030001000200000001"	0	""	""	""	""	""	""	79
66	12	1160318	3888525312	4294967171	989855999	2194772	4294967295	0	4294967295	255	263170	65535	255	4	64	1	0	0	1	0	0	0	5	179	149	47	10	0	0	"000000000500000000000000000000010000000100040005"	0	""	""	""	""	""	""	79
67	12	1160397	4294902016	196607	65539	2	3325034497	33767	4294967295	0	2102672128	33	1133948075	1	-24320	13645	9	1	-1	255	2	0	255	255	255	0	0	0	0	""	""	""	65600	65536	1282736128	163	2777	72
68	12	1160469	0	5	0	16777216	16777216	65280	33554431	255	50331647	768	33554688	0	0	1	112	12	-99	110	255	255	255	255	0	0	59	84	125	""	""	""	4293656609	74208	4214473799	1	65535	72
69	12	1160541	16777215	1073741824	256	256	2739696896	2777	0	0	1280	0	0	0	256	0	0	1	0	255	255	255	255	1	255	255	255	255	2	"000300010002000a000b00700c9d6effffffff00003b547d"	0	""	""	""	""	""	""	79
70	12	1160620	4294901793	65535	4294967295	16777215	4294967040	0	0	0	33554432	768	33554688	0	10	11	112	12	-99	110	255	255	255	255	0	0	59	84	125	""	""	""	4294901793	65535	4294967295	255	262143	72
71	12	1160692	16777215	0	0	50332160	33554688	2560	805309184	198	155485159	2594	1413152768	125	33	-1	-1	-1	0	0	255	255	255	255	255	255	255	0	0	"ffffff000000000000010000000100000005b3952f0a0000"	47	"0000000005000000000000000002000300010002"	184551936	3888525312	4294967171	255	1413152768	116
72	12	1160808	4278198653	16777215	4294967040	4294967295	4294901760	255	0	0	0	2	65539	2	2560	2816	0	48	-58	231	131	255	255	255	255	0	0	59	84	""	""	""	4278198653	16777215	4294967040	255	16777215	72
73	12	1160880	4294967040	0	0	131072	65539	2	720906	48	4286834630	65535	989855999	84	8573	-21760	-84	-106	67	1	0	255	255	255	255	255	255	255	0	"000304ff030700c000000000000002000300010002000a00"	2	""	2254307339	155515878	2594	59	2194772	96
0	13	1160976	4294967295	4294901760	4294967295	4278190591	268566527	0	65536	0	256	1280	170890675	0	0	0	0	5	0	0	0	0	0	0	0	0	2	0	3	""	""	""	""	""	""	""	""	55
1	13	1161031	33554688	184551936	3867565568	4294967291	989855999	32084	3661955105	212	4278190515	65535	4294967295	1	-256	-1	0	0	0	0	0	0	0	0	0	0	2	0	3	""	""	""	""	""	""	""	""	55
2	13	1161086	33554688	184551936	3867565568	4294967291	989855999	32084	4294901793	255	2969567487	2345	4294902794	1	-256	-1	0	0	0	0	64	0	2	0	0	0	2	0	0	""	""	""	""	""	""	""	""	55
3	13	1161141	2511537408	2607	0	5	0	29952	182035276	0	0	1280	0	0	0	256	0	2	0	1	0	2	0	255	255	255	255	4	255	"ffffff02000300010002000a000b009e64cee6ffffffff00"	255	"003b547d2100ffffffff0000ffffffffffffff02"	4294967040	0	0	0	536878848	116
4	13	1161257	33554688	4294967040	3114856703	4294967203	989855999	32084	4294901793	255	4278190335	65535	4294967295	4	-256	-1	0	0	0	0	32	0	0	0	0	0	2	0	3	""	""	""	""	""	""	""	""	55
5	13	1161312	33554688	67109632	3462700544	4294967270	989855999	32084	4093051169	228	4278190357	65535	16908287	2	-256	-1	0	0	0	4	64	0	0	0	0	0	0	0	1	""	""	""	""	""	""	""	""	55
6	13	1161367	16777216	4294967040	4294903039	196607	65539	2	262147	158	4293316196	65535	989855999	84	8573	-255	-1	-1	-1	0	0	255	255	255	255	255	1	1	2	"00ffffff0000000c40000100000001000000178a604c0200"	96	""	0	0	65536	0	16777216	96
7	13	1161463	16777216	16777216	4294902784	196607	65539	2	262147	112	4285439244	65535	1358954751	-110	10559	-5119	-1	-32	33	1	0	71	196	51	251	4	255	255	2	""	""	""	""	""	""	""	""	55
8	13	1161518	4294967040	0	65600	65536	1282736128	55715	10	0	327680	0	0	0	0	1	0	0	1	0	255	255	255	255	4	255	255	255	255	"0200030001000200080009005e86e6fbffffffff00005192"	0	""	1207970111	26432421	894279936	9	16776964	96
9	13	1161614	4294967040	16777216	65600	65536	1282736128	55715	10	0	327680	0	0	0	0	1	0	0	1	0	255	255	255	255	4	255	255	255	255	"0200030001000200080009009e64cee6ffffffff00005192"	0	""	4278200639	16777215	4294967040	255	50331647	96
10	13	1161710	4294967040	0	0	131072	65539	2	589832	48	1149495238	8713	1358954506	-110	10559	-256	-1	-1	-1	0	0	255	255	255	255	255	255	255	4	"00ffffff010100000000010000000100000005b3952f0a00"	149	"0000000000050000000000000000130014000100"	4294901762	3023306751	4294926211	255	1358954751	116
11	13	1161826	2703250	4294967295	4294901760	4294967295	4278190335	65535	8450	32	0	4864	16782336	0	2	-1	-1	-1	51	180	131	95	255	255	255	255	0	0	81	"923f2900ffffffff0000ffffffffffffff0400ffffff0221"	255	"00002000000000001300140001000200ffffffff"	1602466867	2771557557	2454781952	63	4294901801	116
12	13	1161942	65535	4294967295	83886079	4294967040	8450	32	1	1	83886080	38323	2607	0	0	1280	0	0	0	0	0	0	0	0	2	0	3	0	1	""	""	""	""	""	""	""	""	55
13	13	1161997	16777728	805306880	2575558598	11613932	1121113088	194	4294967295	0	4294967040	65535	4294901759	3	-1	8963	0	64	0	0	1	0	0	0	1	0	0	0	5	""	""	""	""	""	""	""	""	55
14	13	1162052	170890675	0	327680	0	33554432	768	33554688	0	131073	50736	3969483751	54	177	-11264	-46	66	-62	0	255	255	255	255	0	0	255	255	255	""	""	""	4294967295	4294901760	1573378	32	65536	72
15	13	1162124	65536	3003449344	667541	0	1280	0	0	2	16777984	512	33554688	0	2604	-6744	-1	-1	-1	255	0	0	212	210	66	194	0	255	255	"ffff0000ffffffffffffff0000ffffff0000000000000000"	0	"00000200030001000200010002002c0aa8e5ffff"	65535	3259159252	4294967040	255	4294901760	116
16	13	1162240	4294967295	4278190335	65535	0	0	2	65539	2	33554688	11264	4293240842	-1	-1	0	-44	-46	66	194	0	255	255	255	255	0	0	255	255	""	""	""	4294967295	4278190335	65535	0	0	72
17	13	1162312	33554432	16777984	201327104	1879051520	1148099852	8713	3556769802	210	4278239810	65535	4278190335	-1	-1	-1	-1	0	0	255	255	255	0	0	0	0	0	0	1	""	""	""	""	""	""	""	""	55
18	13	1162367	16777216	83886080	170890675	0	327680	0	0	0	196610	1	786434	13	-19712	16692	-71	-1	-1	255	255	0	0	212	210	66	194	0	255	"ffffff0000ffffffffffffff0000ffffff00000000000000"	0	"0000001e001f0005000600ffffffff117a704aff"	16777215	1121113088	3773104322	148	4278190390	116
19	13	1162483	4294967295	65535	16777215	0	0	7680	83894016	0	4294901766	65535	1248885265	-1	-1	255	0	-44	-46	66	194	0	255	255	255	255	0	0	255	"ffffffffffff0000ffffff00000000000000000000020003"	0	""	33554688	234884352	3867565568	251	4294967295	96
20	13	1162579	3537108992	2566963778	20426414	4294967040	4294967295	3	16777215	0	0	0	131072	3	256	512	0	13	0	14	0	94	134	230	251	68	9	34	10	""	""	""	3537108992	4278239810	16777215	0	4294967295	72
21	13	1162651	33554431	4294967040	0	65536	65536	0	798339845	10	0	0	5	0	0	0	2	0	3	0	1	0	2	0	13	0	14	0	112	""	""	""	""	""	""	""	""	55
22	13	1162706	4285439244	16777215	1121113088	4294901954	65535	65535	4294967295	255	4294901762	255	0	0	0	0	32	0	33	0	1	0	2	0	255	255	255	255	51	"b4835fb59c32a50000d4d242c200ffffffff0000ffffffff"	255	"ffffff0000ffffff000000002000010000000100"	""	""	""	""	""	99
23	13	1162805	3003449344	667541	0	1280	0	0	196610	1	83886592	1536	3888525312	-125	22979	9045	0	0	-44	210	66	194	0	57	80	4	147	1	0	""	""	""	""	""	""	""	""	55
24	13	1162860	4294967295	67108863	4294967040	0	65536	0	1	5	170890675	0	0	5	0	0	0	0	0	0	2	0	3	0	1	0	2	0	5	""	""	""	""	""	""	""	""	55
25	13	1162915	1577059840	1157359238	664073	1121113088	4294901954	65535	4294901760	255	4294967295	1	16777215	0	0	0	1	0	0	0	1	0	0	0	5	179	149	47	10	"000000000000050000000000000000020003000100020005"	0	""	""	""	""	""	""	79
26	13	1162994	2650801664	1155976804	664073	1121113088	4294901954	65535	4294901760	255	4294967295	4	16777215	0	0	0	1	0	0	0	1	0	0	0	5	179	149	47	10	"000000000000050000000000000000020003000100020005"	0	""	""	""	""	""	""	79
27	13	1163073	805307904	1149495238	664073	1121113088	4294901954	65535	4294901760	255	4294967295	3	16777215	0	0	0	1	0	0	0	1	0	0	0	5	179	149	47	10	"000000000000050000000000000000020003000100020005"	0	""	""	""	""	""	""	79
28	13	1163152	805307904	4286834630	16777215	1121113088	4294902210	65535	4294901760	255	4294967295	3	16777215	0	0	0	0	0	0	0	2	0	3	0	1	0	2	0	5	""	""	""	""	""	""	""	""	55
29	13	1163207	805307904	4286834630	16777215	1121113088	4294901954	65535	4294901760	255	4294967295	4	16777215	0	0	64	1	0	0	0	1	0	0	0	117	76	163	217	10	""	""	""	""	""	""	""	""	55
30	13	1163262	0	327680	0	0	256	256	33554688	0	4294967054	767	16777984	0	2	5	6	0	48	198	231	131	68	9	34	10	0	0	212	"d242c200ffffffff0000ffffffffffffff0100ffffff0000"	255	"00000000010000000100000005b3952f0a000000"	""	""	""	""	""	99
31	13	1163361	83886080	0	0	196610	131073	5	3325034502	231	4294967171	255	1121113088	-62	-2303	-6925	21	1	0	255	255	255	255	255	255	255	1	0	255	"ffff00000000000000000000020003000100020005000600"	5	"30c6e783ffffffff0000d4d242c201ffffffff00"	4294967040	4294967295	4294901762	255	0	116
32	13	1163477	65536	65536	1282736128	711075	0	1280	0	0	33554432	768	33554688	0	5	6	48	-58	-25	131	255	255	255	255	0	0	212	210	66	""	""	""	2772959426	103251	4294967295	255	262143	72
33	13	1163549	16777215	0	0	234884352	16777216	65280	301989887	122	4294920816	65535	4294901760	-1	255	-1	-1	-1	0	0	255	255	255	255	255	255	255	0	0	"ffffff000000000000000000000d000e0000000100ffffff"	0	""	1887048191	4294967114	4278190335	255	2533425151	96
34	13	1163645	19408438	4294967040	4294967295	4294901760	255	0	0	0	917517	0	4294901761	-1	4607	28794	74	-1	-1	255	255	0	0	255	255	255	255	0	255	"ffffff0000ffffffffffffff0000ffffff00000000000000"	0	""	218103808	3584	4278190336	255	165543935	96
35	13	1163741	4294920137	65535	4294967295	4294967040	4278190335	65535	4294967295	0	4294967040	0	0	0	0	3328	0	14	0	0	0	1	0	255	255	255	255	221	9	"c947ffffffff0000ffffffff00ffffffff0000ffffffffff"	255	"ffff0000ffffff000000000000000000000d000e"	16777216	4294967040	3372867071	71	4294967295	116
36	13	1163857	4294901760	4278255615	16777215	4294967040	4294967295	0	16777215	0	0	0	851968	14	0	256	0	-1	-1	255	255	221	9	201	71	255	255	255	255	"0000ffffffff00ffffffff0000ffffffffffffff0000ffff"	0	""	255	0	218103808	0	14	96
37	13	1163953	4294901761	165543935	4294920137	65535	4294967295	65280	16777215	0	4294967295	65535	4278190335	-1	255	0	0	0	0	0	0	0	0	13	0	14	0	0	0	"0100ffffffffdd09c947ffffffff0000ffffffff00ffffff"	0	"ff0000ffffffffffffff0000ffffff0000000000"	""	""	""	""	""	99
38	13	1164052	0	234884352	16777216	4294967040	3372867071	65351	16777215	0	4294967295	65280	16777215	0	-1	-1	-1	-1	-1	0	0	255	255	255	0	0	0	0	0	""	""	""	0	234884352	16777216	0	4294967295	72
39	13	1164124	1204357597	4294967295	4294901760	4278255615	16777215	65280	4294967295	255	4278190335	65535	0	0	0	0	0	13	0	14	0	0	0	1	0	255	255	255	255	"dd09c947ffffffff0000ffffffff00ffffffff0000ffffff"	0	""	""	""	""	""	""	79
40	13	1164203	4294967295	4294901760	255	0	218103808	3584	16777216	0	4294967295	2525	4294920137	-1	255	-256	-1	-1	-1	0	255	255	255	255	0	0	255	255	255	""	""	""	4294967295	4294901760	255	0	0	72
41	13	1164275	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
42	13	1164330	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
43	13	1164385	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
44	13	1164440	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
45	13	1164495	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
46	13	1164550	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
47	13	1164605	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
48	13	1164660	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
49	13	1164715	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
50	13	1164770	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
51	13	1164825	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
52	13	1164880	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
53	13	1164935	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
54	13	1164990	851968	14	4294901761	2047999999	4294920816	65535	4294901760	255	3576299775	34341	4294901761	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
55	13	1165045	131072	65539	2	3325034497	4294935527	65535	1413152768	125	4294901793	65535	4294901760	-1	-1	1026	3	0	-1	255	255	0	0	0	4	64	0	0	0	""	""	""	""	""	""	""	""	55
56	13	1165100	0	1	131073	4278255619	50331647	768	33554688	0	65536	50736	4294935527	-1	255	15104	84	125	33	0	179	152	46	195	1	0	177	41	9	""	""	""	4294902026	4294901762	255	0	65600	72
57	13	1165172	65536	1282736128	711075	0	1280	0	0	0	256	256	4294967040	-1	-255	-1	-1	2	0	3	0	1	0	2	0	0	0	1	0	""	""	""	""	""	""	""	""	55
58	13	1165227	2213004848	170002756	1413152768	3573555581	23777099	50176	26446779	255	4278190591	65535	0	64	512	0	0	2	0	0	0	5	179	149	47	10	0	0	0	"000000050000000000000000754ca3d90a00000000000005"	0	"00000000000000000000010000000100ffffffff"	""	""	""	""	""	99
59	13	1165326	4294967041	50332415	33554688	16777216	2634838016	65390	16777215	0	561861691	65280	16777215	0	-1	-1	-1	2	4	2	0	255	255	255	1	32	0	12	64	""	""	""	256	256	2511537408	47	10	72
